name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj_hoc,FDR,falsePos,WT_rep1,WT_rep2,SMC4KD_rep1,SMC4KD_rep2
PBANKA_0606600,1115.425,1448.4,782.45,0.540494132487414,-0.887649138494982,5.19589099487381,0.00254458463698487,1,0.0917958012620794,12.667820574167,1309.6,1587.2,750.4,814.5
PBANKA_1327900,3041.775,3886.4,2197.15,0.565259892123551,-0.823013760333884,6.64308638546762,0.00256062941509714,1,0.0917958012620794,12.759616375429,4222.6,3550.2,2266.7,2127.6
PBANKA_1449900,2256.975,2869.65,1644.3,0.572914280858743,-0.803608795051786,6.21272126842262,0.00263646198865446,1,0.0929272950214311,13.0098213030004,3014.2,2725.1,1567.8,1720.8
PBANKA_1300200,822.775,537.45,1108.1,2.06763902200474,1.04798433525576,4.76041782575255,0.00264470252083876,1,0.0929272950214311,13.1027485980218,378.7,696.2,1054.4,1161.8
PBANKA_0902100,146.8,204.05,89.55,0.440337848215774,-1.18331724178566,2.27266407244672,0.00264813885070103,1,0.0929272950214311,13.1956758930432,173.5,234.6,81.6,97.5
PBANKA_1300800,860.325,1137.3,583.35,0.513267653090312,-0.962216752314075,4.82103525873891,0.00267882944169431,1,0.0933469028528864,13.3486071079628,978.8,1295.8,486,680.7
PBANKA_0209700,3240.75,4134.5,2347,0.567618097898452,-0.817007505960882,6.73443642823693,0.00273187167371521,1,0.0945341427091868,13.6129165501229,4410.6,3858.4,2520,2174
PBANKA_1003100,2638.825,3364.15,1913.5,0.568786130498652,-0.814041808735891,6.43793889838213,0.00278807474075018,1,0.095683265438146,13.8740734885312,3326.9,3401.4,1743,2084
PBANKA_1215400,3075.95,3950.05,2201.85,0.557265974744263,-0.843562026104904,6.65932750134455,0.00285490863184855,1,0.095683265438146,13.9697567539693,4557,3343.1,2288.2,2115.5
PBANKA_1314900,14459.7,18778.95,10140.45,0.53998612171915,-0.889005766100614,8.89158962336255,0.00285582534070549,1,0.095683265438146,14.0654400194075,19929.8,17628.1,11601.4,8679.5
PBANKA_0213900,4616.975,3236.2,5997.75,1.85395035077514,0.890602608769485,7.24525097590704,0.00285915899724698,1,0.095683265438146,14.1611232848456,2721.4,3751,5294.1,6701.4
PBANKA_0416100,13450.9,17370.05,9531.75,0.548744809985191,-0.865792705148771,8.78725405971876,0.00286232973424643,1,0.095683265438146,14.2568065502838,17943.2,16796.9,10565.1,8498.4
PBANKA_1420800,20107.925,26583.9,13631.95,0.512794198365188,-0.963548155155981,9.36726732841966,0.00288029095238248,1,0.095683265438146,14.3524898157219,27369,25798.8,17082.7,10181.2
PBANKA_0417600,19052.225,24937.75,13166.7,0.527988665822002,-0.921421134882987,9.28946936751834,0.00294346870685169,1,0.096725725837674,14.6055846014888,25539.7,24335.8,15852.3,10481.1
PBANKA_1444000,2187.525,1525.45,2849.6,1.86852944221269,0.901903296284671,6.16858381352525,0.00295049374419555,1,0.096725725837674,14.7023103273264,1405.4,1645.5,2174.8,3524.4
PBANKA_1400091,667.3,883.6,451,0.510551210148186,-0.969872418952827,4.45627289831279,0.00297019444091514,1,0.096735156203138,14.8004788990801,903.8,863.4,531.5,370.5
PBANKA_0403600,7132.775,9346.05,4919.5,0.526366522287219,-0.925860360499038,7.87222965551183,0.00301089536931853,1,0.0974239715929495,15.0032916253142,10052.1,8640,5955.2,3883.8
PBANKA_1412600,934.975,1241.3,628.65,0.506297126885543,-0.981943797563874,4.94275853076099,0.00305430687306083,1,0.0978283760546913,15.1633982884772,1384.6,1098,776.2,481.1
PBANKA_0402100,3344.425,4291.4,2397.45,0.558780024257968,-0.839647647903557,6.77962874451067,0.0030651688377205,1,0.0978283760546913,15.2612266645318,4052.7,4530.1,2774.1,2020.8
PBANKA_1440600,1228.6,1595.85,861.35,0.539524031339007,-0.89024087359581,5.33635489554014,0.00309296034989553,1,0.0978283760546913,15.3590550405865,1793.1,1398.6,955.6,767.1
PBANKA_0302900,5157.3,3706.85,6607.75,1.78242243333171,0.833839295472773,7.40496526854135,0.00310192322228401,1,0.0978283760546913,15.4568834166412,3842.1,3571.6,7129.8,6085.7
PBANKA_1341800,4156.55,5308.6,3004.5,0.565987830409423,-0.821157061612405,7.09327505225155,0.00332194422086523,1,0.103660932998325,16.4820883467336,5358.7,5258.5,3328.8,2680.2
PBANKA_1364500,1082.85,712.7,1453,2.03379485989703,1.02417416811647,5.15723908898676,0.00334935279140348,1,0.103660932998325,16.585749279732,925.5,499.9,1260.4,1645.6
PBANKA_1125900,19518.275,25326.05,13710.5,0.541348079498998,-0.885371569065699,9.32436468256435,0.0033591038054544,1,0.103660932998325,16.6894102127303,28234.8,22417.3,15475.4,11945.6
PBANKA_1341700,2511.925,3215.85,1808,0.562208076173745,-0.830823916565543,6.36704147678003,0.00337007247556263,1,0.103660932998325,16.7930711457286,3358.5,3073.2,2085.5,1530.5
PBANKA_1225900,73955.45,96506.45,51404.45,0.532650274153266,-0.908739491256949,11.2461106024871,0.00348123899372386,1,0.10577153396662,17.2407600365591,107970.3,85042.6,58582.2,44226.7
PBANKA_1329600,2765.075,3519.55,2010.6,0.571188924894195,-0.807960088481002,6.50557719982915,0.00350137596275454,1,0.10577153396662,17.3465315705257,3814.1,3225,2184.3,1836.9
PBANKA_0618200,3632.375,4620.05,2644.7,0.572454023415289,-0.804768266925536,6.89887717914712,0.00351905273905626,1,0.10577153396662,17.4523031044923,4716.1,4524,2917.5,2371.9
PBANKA_1136100,2208.775,2832.75,1584.8,0.559350105668791,-0.838176524510044,6.1817694366436,0.00352359515120588,1,0.10577153396662,17.5580746384589,3139.8,2525.7,1831.4,1338.2
PBANKA_0504300,9438.975,6780.7,12097.25,1.78396318054557,0.835085839589791,8.27658158217404,0.00360506970280125,1,0.10699750838378,17.8685839000913,7071.4,6490,11224.5,12970
PBANKA_1302000,2431.875,3084.8,1778.95,0.576813401643083,-0.793823410441419,6.32011998067344,0.00360738137838152,1,0.10699750838378,17.9755814084751,2929.2,3240.4,1909.5,1648.4
PBANKA_0827400,7450.3,9627.25,5273.35,0.547708777424754,-0.868519094116135,7.93510610486247,0.00363538017464068,1,0.107189937338666,18.1150994102345,10924.3,8330.2,5715.7,4831
PBANKA_0906900,6421.375,8370.15,4472.6,0.534291682864258,-0.904300535491753,7.7207644803219,0.00369861792783773,1,0.107870734371784,18.3380248432032,9791.8,6948.5,5142.2,3803
PBANKA_0827300,1119.25,1476.65,761.85,0.515721351652407,-0.955336318333422,5.20220558110981,0.00371254164474087,1,0.107870734371784,18.445895577575,1712.7,1240.6,924.7,599
PBANKA_0503200,3364.025,4263.5,2464.55,0.578006884147283,-0.790841419348257,6.78828938831677,0.00372341286613422,1,0.107870734371784,18.5537663119468,4559.7,3967.3,2643.6,2285.5
PBANKA_1219900,2962.7,3781.1,2144.3,0.567190603260977,-0.818094463475458,6.60490811641022,0.00375726251980716,1,0.108222191538723,18.7224391361991,3683.9,3878.3,2458.2,1830.4
PBANKA_0937600,349.175,228.3,470.05,2.06177258286386,1.04388520968541,3.53121917112425,0.00392818583533634,1,0.11183506012011,19.4593004608991,209.7,246.9,406.1,534
PBANKA_0001101,23.4,9.85,36.95,3.73046724606916,1.89935634130344,-0.226261332620089,0.0039334321572098,1,0.11183506012011,19.5711355210192,9,10.7,16.3,57.6
PBANKA_1202600,32847.8,43302.2,22393.4,0.517137464310747,-0.951380269436681,10.0752900242506,0.00396992098889751,1,0.11183506012011,19.6829705811393,49064.8,37539.6,27588.5,17198.3
PBANKA_1000100,17.975,27.4,8.55,0.319287673459301,-1.64707123813473,-0.683424764504775,0.00399101746944184,1,0.11183506012011,19.7948056412594,22.6,32.2,6,11.1
PBANKA_1238300,3378.25,2440.3,4316.2,1.76940732836942,0.82326620346817,6.79486413764797,0.00399491083712212,1,0.11183506012011,19.9066407013795,2129.4,2751.2,3773.5,4858.9
PBANKA_1234600,1367.15,1776.6,957.7,0.539220853822778,-0.891051802512749,5.48975164558837,0.00403230702982466,1,0.112251318042549,20.0929859296163,1745.2,1808,1166,749.4
PBANKA_0908300,2530.8,3196.25,1865.35,0.583668019516948,-0.776780073006572,6.37764396909392,0.00409253940846219,1,0.112753824684059,20.2956884431307,3089.2,3303.3,1761,1969.7
PBANKA_1443500,2095.275,2672.55,1518,0.567761629658276,-0.816642742429904,6.10586472031543,0.00409561353959758,1,0.112753824684059,20.4084422678147,3100,2245.1,1613.3,1422.7
PBANKA_1237800,19551.1,24938.75,14163.45,0.567924197635215,-0.816229712681533,9.326767575573,0.00420301958039424,1,0.115074981148926,20.9436465691045,26023.2,23854.3,14241.6,14085.3
PBANKA_1454800,8420.925,10908.85,5933,0.543903600287518,-0.878577119351175,8.11155912513762,0.00427038423553821,1,0.11514157148236,21.0709075812718,9609.2,12208.5,4980.7,6885.3
PBANKA_1033800,4153.775,5290.65,3016.9,0.57036441399447,-0.810044122494161,7.09209896465014,0.00427474246442913,1,0.11514157148236,21.1860491527542,4580.5,6000.8,2990.5,3043.3
PBANKA_1212500,1080.875,1386.05,775.7,0.560001086903347,-0.836498467594715,5.15061563714999,0.00427546657511687,1,0.11514157148236,21.3011907242366,1255.4,1516.7,778.7,772.7
PBANKA_0104600,4764.775,6124.9,3404.65,0.555826025859478,-0.847294706373833,7.29038342195712,0.00431963407035988,1,0.11514157148236,21.4163322957189,6856.3,5393.5,3887.7,2921.6
PBANKA_0834100,1695.9,2148.6,1243.2,0.578616686837454,-0.789320164861291,5.80057569721798,0.00432098612626957,1,0.11514157148236,21.5314738672013,2200.8,2096.4,1350.6,1135.8
PBANKA_0106300,50786.025,66631.6,34940.45,0.524374080695843,-0.93133171858727,10.7039104584868,0.00448324134165099,1,0.118829742582164,22.3399916054469,81158,52105.2,39555.7,30325.2
PBANKA_0807900,10600,13690.55,7509.45,0.548491495016264,-0.866458844711018,8.44369704087397,0.004659602742945,1,0.121058761272018,22.8801058804114,15250.8,12130.3,8758.6,6260.3
PBANKA_0521700,1204.875,1542.95,866.8,0.561991335383363,-0.83138020731628,5.30725318014767,0.00466591106589118,1,0.121058761272018,23.0011646416834,1423.5,1662.4,788.2,945.4
PBANKA_0909600,4816.675,6106.75,3526.6,0.577534614774255,-0.792020677247698,7.30582463400235,0.00467046414106631,1,0.121058761272018,23.1222234029555,5889.2,6324.3,3768.4,3284.8
PBANKA_1138400,3722.625,4847.4,2597.85,0.535840267645938,-0.900125093120639,6.93451086458111,0.0046824112457357,1,0.121058761272018,23.2432821642275,5703,3991.8,3166.5,2029.2
PBANKA_0930000,1816.525,1318.65,2314.4,1.75527445262668,0.811696626248703,5.900857638055,0.00468881013957445,1,0.121058761272018,23.3643409254995,1281.6,1355.7,1919.8,2709
PBANKA_0901100,673.075,871.15,475,0.545189148137903,-0.875171248964791,4.46875366356499,0.00472357632131156,1,0.121327736129358,23.5375808090955,891.2,851.1,443.9,506.1
PBANKA_1141000,2154.775,1525.55,2784,1.82563906849713,0.868401570602053,6.1467816539722,0.00478010786094543,1,0.12215014087739,23.8192774710911,1361.1,1690,2120.7,3447.3
PBANKA_1129100,4634.375,5903.2,3365.55,0.570127082603855,-0.810644559807813,7.25027715426312,0.00490006954098248,1,0.124576767973039,24.4170465227157,6152.2,5654.2,3844.8,2886.3
PBANKA_1453400,3327.625,4371.55,2283.7,0.522652294322209,-0.936076613197561,6.77181338127703,0.0049383402879527,1,0.124912434796286,24.6077496548683,2950.9,5792.2,2216,2351.4
PBANKA_1233500,5739.05,7371.3,4106.8,0.557123594978757,-0.843930677406599,7.5586630713672,0.00496439576054087,1,0.124937293306945,24.7375840747752,7893.8,6848.8,4819.3,3394.3
PBANKA_1403250,115.3,71.65,158.95,2.19546564903297,1.1345269617669,1.96094091065541,0.005041585930145,1,0.125433530141516,24.9612724981617,85,58.3,144.2,173.7
PBANKA_0603200,2200.7,1595.15,2806.25,1.75803066111025,0.813960232168438,6.1774908003693,0.00504367197754276,1,0.125433530141516,25.0867060283033,1788.6,1401.7,2350,3262.5
PBANKA_0826900,2945.775,3721.2,2170.35,0.583082765003027,-0.778227415261508,6.59693955334297,0.00506024862407214,1,0.125433530141516,25.2121395584448,4168.3,3274.1,2149.9,2190.8
PBANKA_1310000,1817.125,2298.1,1336.15,0.581387503094864,-0.782428033762082,5.90021192643697,0.0051280524475847,1,0.125433530141516,25.3375730885863,2403.2,2193,1507.7,1164.6
PBANKA_1028200,19316.05,24618.5,14013.6,0.569216452791563,-0.812950732359312,9.30933536978377,0.0051306838988763,1,0.125433530141516,25.4630066187278,27032.8,22204.2,14568.7,13458.5
PBANKA_0928300,2372.6,3026.25,1718.95,0.568083280940714,-0.815825650733418,6.28469736702158,0.00513514753138056,1,0.125433530141516,25.5884401488693,3062.1,2990.4,2070.9,1367
PBANKA_1011900,865.075,605.6,1124.55,1.85631616231612,0.892442446974307,4.83321467889579,0.00521005730705664,1,0.12610184548673,25.8508783247796,610.1,601.1,889.5,1359.6
PBANKA_0815500,6151.775,7993.65,4309.9,0.539134491791123,-0.891282884179035,7.65886153036563,0.0052131206442437,1,0.12610184548673,25.9769801702664,8942.2,7045.1,5283,3336.8
PBANKA_1301800,6141.1,7919.4,4362.8,0.550855681810818,-0.860253696975617,7.65637232039838,0.0052548512763086,1,0.126497216955777,26.1849239098457,8963.9,6874.9,5113,3612.6
PBANKA_1105400,2067.55,1539.4,2595.7,1.68550535195772,0.753181208295489,6.08746266191446,0.00530931273959444,1,0.126787047739814,26.3717059298814,1629.6,1449.2,2446.2,2745.2
PBANKA_1235500,398.775,527.45,270.1,0.511799091553453,-0.966350508300335,3.71593267569812,0.0053225753289507,1,0.126787047739814,26.4984929776212,570.3,484.6,276.5,263.7
PBANKA_1303400,726.725,955.25,498.2,0.522284370150534,-0.937092564532949,4.57693440931617,0.00534322296314691,1,0.126787047739814,26.625280025361,731.2,1179.3,456.8,539.6
PBANKA_1227700,647.4,846.55,448.25,0.530237179154862,-0.915290262287245,4.4110269369143,0.00544574145928346,1,0.127255546874808,26.8509203905845,708.6,984.5,486,410.5
PBANKA_0836000,504.475,660.7,348.25,0.527554129194517,-0.922608967107186,4.05226679244167,0.0054822066330729,1,0.127255546874808,26.9781759374594,603.7,717.7,341.7,354.8
PBANKA_1206200,3333.55,4265.85,2401.25,0.562796735436017,-0.829314134798932,6.77531556735489,0.00552032208913454,1,0.127255546874808,27.1054314843342,4904.9,3626.8,2817.9,1984.6
PBANKA_1023100,1339.375,1696.15,982.6,0.579471187279173,-0.787191166188602,5.46007114058822,0.0055225994057781,1,0.127255546874808,27.232687031209,1628.7,1763.6,1023.5,941.7
PBANKA_1213300,11982.625,15234.35,8730.9,0.573087167664414,-0.80317350251461,8.62054478739633,0.00555705314992259,1,0.127255546874808,27.3599425780838,16544.1,13924.6,9195.6,8266.2
PBANKA_0214000,4406.5,5665.25,3147.75,0.555714516934501,-0.847584166573305,7.17727533640765,0.00556032587647682,1,0.127255546874808,27.4871981249586,4869.7,6460.8,2570.6,3724.9
PBANKA_0933500,4256.175,3142.9,5369.45,1.70843492118937,0.772675292739038,7.12800600078396,0.00557256775581328,1,0.127255546874808,27.6144536718334,3099.1,3186.7,4839.9,5899
PBANKA_1135900,702.35,916.05,488.65,0.532919560879028,-0.908010306515918,4.53139171655418,0.00560228518925057,1,0.127255546874808,27.7417092187082,1083.7,748.4,530.6,446.7
PBANKA_1450800,1149.95,1467.9,832,0.566699865360706,-0.819343235202345,5.2407946210199,0.00561400037849403,1,0.127255546874808,27.868964765583,1566.3,1369.5,912.7,751.3
PBANKA_0939000,29607.55,38059.45,21155.65,0.555852309804878,-0.847226485708783,9.92546403085882,0.00561834644038889,1,0.127255546874808,27.9962203124578,41864.2,34254.7,24318.1,17993.2
PBANKA_1026700,2274.025,1689.15,2858.9,1.6915476460002,0.758343814246953,6.2247332569191,0.00574644229166383,1,0.129524906197958,28.6250042697487,1875.4,1502.9,3061.8,2656
PBANKA_1034600,461.325,620.6,302.05,0.487020845100629,-1.03794457210806,3.92420776430876,0.00578250272121554,1,0.129524906197958,28.7545291759467,615.5,625.7,382.1,222
PBANKA_0825500,19602.225,25389.4,13815.05,0.544103886570036,-0.878045961186731,9.33057873375706,0.00582558410855999,1,0.129524906197958,28.8840540821446,30253.9,20524.9,15816.3,11813.8
PBANKA_0416900,452.275,301.7,602.85,1.99586953013816,0.997017414876192,3.90246167687225,0.00582717586025819,1,0.129524906197958,29.0135789883426,313.6,289.8,486,719.7
PBANKA_1418000,966.3,678.35,1254.25,1.8451171501289,0.883712418748786,4.99321577973261,0.00584850569828227,1,0.129524906197958,29.1431038945406,826.1,530.6,1341.1,1167.4
PBANKA_1029000,1730.05,2210,1250.1,0.566026625369514,-0.821058177192208,5.82850966648616,0.00600310307690033,1,0.132287996808931,29.8970872788185,1762.4,2657.6,1170.3,1329.9
PBANKA_1016900,1736.325,1289.5,2183.15,1.69280286471923,0.759413974030033,5.83588450326257,0.00602636469508879,1,0.132287996808931,30.0293752756274,1292.4,1286.6,1984.2,2382.1
PBANKA_0509700,4219.5,5308.75,3130.25,0.589709092637978,-0.761924655852873,7.11488477911841,0.00609436286199026,1,0.133193904128498,30.3682101412975,5017,5600.5,3376.9,2883.6
PBANKA_1125800,5546.825,4079.6,7014.05,1.7196034596046,0.782075917939887,7.50984393723394,0.00612240698376393,1,0.133222506550636,30.5079540000956,3676.7,4482.5,6742.6,7285.5
PBANKA_1304300,3155.775,3943.25,2368.3,0.600594972561355,-0.735535696401156,6.69607796721142,0.00622162940576981,1,0.134391281139867,30.9099946621695,4037.3,3849.2,2521.7,2214.9
PBANKA_0304500,3443.15,4336,2550.3,0.588074525903783,-0.765929097412966,6.82190306672289,0.00624933289828423,1,0.134391281139867,31.0443859433094,4838.1,3833.9,2772.4,2328.2
PBANKA_1342800,90.475,50.3,130.65,2.63866112365717,1.39980608101215,1.60995570209031,0.00627632452196425,1,0.134391281139867,31.1787772244492,31.6,69,87.6,173.7
PBANKA_1331700,784.575,1072.4,496.75,0.463987008109834,-1.1078436852197,4.68552386344329,0.00628399929873352,1,0.134391281139867,31.3131685055891,612.8,1532,446.5,547
PBANKA_1137500,3689.05,2706.6,4671.5,1.72506876379806,0.786653870999906,6.92203894713137,0.00637717329347958,1,0.135264205910242,31.6518241829967,3169.6,2243.6,4852.8,4490.2
PBANKA_1026500,4119.425,5305.65,2933.2,0.552732414695559,-0.855346873778625,7.08061769815524,0.00641534019880182,1,0.135264205910242,31.787088388907,6397.1,4214.2,3425.8,2440.6
PBANKA_1216700,1955.325,2580.85,1329.8,0.515018993969409,-0.9573024548242,6.00657398913127,0.00643050398991289,1,0.135264205910242,31.9223525948172,3336.8,1824.9,1651.1,1008.5
PBANKA_1351300,5556.425,7020.6,4092.25,0.58285383846242,-0.778793948961754,7.51199366374022,0.00643339690963826,1,0.135264205910242,32.0576168007275,7384.1,6657.1,3697.1,4487.4
PBANKA_0903800,35314.4,45300.7,25328.1,0.559099804404709,-0.838822254632055,10.1797530326988,0.00653746610906132,1,0.13621123268858,32.418273379882,52512.8,38088.6,27825.5,22830.7
PBANKA_0407700,11168.6,7863.45,14473.75,1.84083978630718,0.88036407016517,8.51919925540331,0.00654297212914489,1,0.13621123268858,32.5544846125705,6617.7,9109.2,11383.3,17564.2
PBANKA_0522800,9032.45,6488.95,11575.95,1.78399513292425,0.835111679318968,8.21305761898877,0.00661408648427759,1,0.13621123268858,32.6906958452591,6187.4,6790.5,9319.2,13832.7
PBANKA_1316300,1922.025,2399,1445.05,0.602551597361828,-0.730843308199085,5.98078485210563,0.00662330841498786,1,0.13621123268858,32.8269070779477,2217,2581,1386.6,1503.5
PBANKA_0100600,1801.625,1322.25,2281,1.72348869007539,0.785331831443403,5.88932217799148,0.00663215260392076,1,0.13621123268858,32.9631183106363,1506.6,1137.9,2010,2552
PBANKA_1237600,16829.275,21476.05,12182.5,0.567242211297846,-0.81796320024337,9.11053641050581,0.0066424502394792,1,0.13621123268858,33.0993295433248,24167.7,18784.4,13629.4,10735.6
PBANKA_1334900,64223.525,82658.9,45788.15,0.553949333071624,-0.852174068557131,11.0425310896754,0.00687522523800512,1,0.139137319549898,33.9495059701751,66778.5,98539.3,42395.1,49181.2
PBANKA_1344500,1128.525,1430.8,826.25,0.577502180021527,-0.792101702297525,5.21327311461251,0.00688410035969328,1,0.139137319549898,34.088643289725,1406.3,1455.3,746.1,906.4
PBANKA_0309200,1223.275,1555.95,890.6,0.572240894903309,-0.805305492077736,5.33002633162588,0.0069071515747255,1,0.139137319549898,34.2277806092749,1696.4,1415.5,1001.1,780.1
PBANKA_1451800,1750.475,2194,1306.95,0.59558902152763,-0.747610933871345,5.84645203034053,0.00692417345503589,1,0.139137319549898,34.3669179288248,2349.9,2038.1,1391.8,1222.1
PBANKA_1227600,633,833.75,432.25,0.519373874682344,-0.945154648861344,4.37753048939544,0.00692561546698005,1,0.139137319549898,34.5060552483747,615.5,1052,434.5,430
PBANKA_1353200,1544.9,1146.7,1943.1,1.69362150892356,0.760111496742217,5.66775904370307,0.00695267761748437,1,0.139137319549898,34.6451925679246,1213.8,1079.6,1767.9,2118.3
PBANKA_1334800,37604,50072.85,25135.15,0.50196432325026,-0.994343265569884,10.2703888658014,0.00706291674142239,1,0.140457847472,35.1144618680001,62391.4,37754.3,32370.9,17899.4
PBANKA_1346700,9080.6,6464.6,11696.6,1.80952040015194,0.855607372442219,8.22069418504623,0.00708253808212649,1,0.140457847472,35.2549197154721,5698.5,7230.7,9230.8,14162.4
PBANKA_1245841,92.325,39.15,145.5,3.62312421225703,1.85723426682775,1.65943255261154,0.00713145242291296,1,0.140457847472,35.3953775629441,66,12.3,64.4,226.6
